user_id,age,gender,year_of_study,sleep_hours,phone_hours,content_type_1,content_type_2,content_type_3,content_type_4,content_type_5,consumption_frequency_c1,consumption_frequency_c2,consumption_frequency_c3,consumption_frequency_c4,consumption_frequency_c5,sleep_delay_c1,sleep_delay_c2,sleep_delay_c3,sleep_delay_c4,sleep_delay_c5,stress_from_c1,stress_from_c2,stress_from_c3,stress_from_c4,stress_from_c5,positive_effect_c1,positive_effect_c2,positive_effect_c3,positive_effect_c4,positive_effect_c5,time_loss_c1,time_loss_c2,time_loss_c3,time_loss_c4,time_loss_c5,anxiety_level,concentration_level,mood_swings,social_withdrawal,irritability,productivity,fact_checking,believe_unverified,critical_thinking,night_content_usage,stress_score,attention_score,mood_score,mental_health_risk,sleep_disruption,content_influence_score,behavior_change,misinformation_susceptibility
0.06944444444444445,0.16666666666666652,0.0,0.0,0.6000000000000001,0.6666666666666665,0.2857142857142857,0.36363636363636365,0.0,0.6190476190476191,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.33333333333333337,0.0,0.5,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.5,0.5,1.0,0.5,1.0,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.5,0.5,0.33333333333333337,0.5,0.6666666666666667,0.5,0.33333333333333337,0.5,0.5,0.5,0.5,0.3896103896103897,0.5660377358490566,0.4651162790697674,0.3896103896103897,0.44,0.49999999999999994,0.4705882352941176,0.5277777777777777
0.07638888888888888,1.0,1.0,1.0,0.6000000000000001,0.33333333333333326,0.2857142857142857,1.0,0.13333333333333333,0.2857142857142857,0.18181818181818182,0.5,1.0,0.5,0.5,0.0,0.33333333333333337,0.75,0.33333333333333337,0.0,0.25,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.5,1.0,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.25,0.25,0.6666666666666666,0.25,0.0,0.25,0.6666666666666666,0.75,0.25,0.75,0.5,0.2207792207792208,0.6981132075471698,0.6046511627906976,0.2207792207792208,0.26666666666666666,0.38333333333333336,0.3235294117647059,0.24999999999999994
0.08333333333333333,0.0,1.0,0.0,0.0,1.0,0.42857142857142855,0.09090909090909091,0.7333333333333333,1.0,0.36363636363636365,1.0,0.5,1.0,1.0,1.0,0.9999999999999999,0.75,0.9999999999999999,0.6666666666666666,1.0,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.9999999999999999,1.0,0.75,0.0,0.75,1.0,0.75,0.0,0.25,0.75,0.25,1.0,0.8701298701298703,0.13207547169811318,0.13953488372093026,0.8701298701298703,0.9333333333333333,0.8333333333333333,0.8529411764705881,0.9027777777777777
0.09027777777777778,0.5,0.0,0.5,1.0,0.0,0.2857142857142857,0.7272727272727273,0.4666666666666667,0.47619047619047616,0.6363636363636364,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,0.9999999999999999,1.0,0.0,0.04000000000000001,0.0,0.0,0.0
0.09722222222222221,0.33333333333333304,1.0,0.25,0.6000000000000001,0.6666666666666665,1.0,0.6363636363636364,0.26666666666666666,0.6666666666666666,0.8636363636363636,0.5,0.5,0.0,0.0,0.0,0.33333333333333337,0.5,0.0,0.0,0.25,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.5,0.5,0.33333333333333337,0.5,0.3333333333333333,0.5,0.33333333333333337,0.5,0.5,0.5,0.75,0.42857142857142855,0.5660377358490566,0.4651162790697674,0.42857142857142855,0.49333333333333335,0.49999999999999994,0.4705882352941176,0.4861111111111111
0.10416666666666666,0.16666666666666652,0.0,0.25,0.6000000000000001,0.33333333333333326,0.42857142857142855,0.0,0.6666666666666666,0.23809523809523808,0.5,0.5,0.5,0.5,0.5,0.5,0.33333333333333337,0.5,0.33333333333333337,0.33333333333333337,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5,0.25,0.6666666666666666,0.25,0.3333333333333333,0.25,0.6666666666666666,0.75,0.25,0.75,0.25,0.25974025974025977,0.6226415094339622,0.5348837209302326,0.25974025974025977,0.22666666666666668,0.38333333333333336,0.3676470588235294,0.27777777777777773
0.1111111111111111,0.833333333333333,1.0,0.75,0.19999999999999996,1.0,0.7142857142857142,1.0,0.3333333333333333,0.8571428571428571,0.6818181818181819,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,0.5,0.6666666666666666,0.33333333333333337,0.75,1.0,0.6666666666666667,1.0,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.6666666666666666,1.0,0.75,0.0,0.75,0.6666666666666667,0.75,0.0,0.25,0.75,0.25,1.0,0.7792207792207793,0.18867924528301883,0.2325581395348837,0.7792207792207793,0.8400000000000001,0.7166666666666666,0.7647058823529411,0.7638888888888888
0.11805555555555555,0.33333333333333304,0.0,0.5,0.6000000000000001,0.6666666666666665,0.2857142857142857,0.5454545454545454,0.2,0.42857142857142855,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.25,0.33333333333333337,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.5,0.5,0.33333333333333337,0.5,0.6666666666666667,0.5,0.33333333333333337,0.5,0.5,0.5,0.5,0.42857142857142855,0.5660377358490566,0.4651162790697674,0.42857142857142855,0.44,0.45,0.4411764705882352,0.44444444444444436
0.125,0.6666666666666665,1.0,1.0,0.6000000000000001,0.33333333333333326,0.2857142857142857,0.18181818181818182,0.4,0.9047619047619047,0.6818181818181819,0.5,0.5,0.5,1.0,0.0,0.33333333333333337,0.5,0.0,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5,0.25,0.6666666666666666,0.25,0.0,0.25,0.6666666666666666,0.75,0.25,0.75,0.5,0.25974025974025977,0.6981132075471698,0.6046511627906976,0.25974025974025977,0.3066666666666667,0.38333333333333336,0.3235294117647059,0.3055555555555555
0.13194444444444445,0.16666666666666652,0.0,0.0,0.0,1.0,0.42857142857142855,0.9090909090909092,1.0,0.7619047619047619,0.045454545454545456,1.0,1.0,1.0,0.5,0.0,0.9999999999999999,0.75,0.9999999999999999,0.33333333333333337,0.5,1.0,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.33333333333333337,0.5,1.0,0.0,0.75,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9480519480519483,0.13207547169811318,0.13953488372093026,0.9480519480519483,0.9733333333333334,0.8833333333333333,0.9117647058823528,0.9722222222222223
0.1388888888888889,0.5,0.0,0.25,1.0,0.0,0.8571428571428571,0.5454545454545454,0.6,0.6190476190476191,0.2272727272727273,0.5,0.0,0.5,0.5,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.038961038961038974,0.9999999999999999,1.0,0.038961038961038974,0.0,0.0,0.02941176470588236,0.027777777777777762
0.14583333333333331,0.33333333333333304,1.0,0.5,0.6000000000000001,0.6666666666666665,1.0,0.6363636363636364,0.26666666666666666,0.7142857142857142,1.0,0.5,0.5,0.0,0.0,0.0,0.33333333333333337,0.5,0.0,0.0,0.25,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.5,1.0,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.5,0.5,0.33333333333333337,0.5,0.3333333333333333,0.5,0.33333333333333337,0.5,0.5,0.5,0.75,0.42857142857142855,0.5660377358490566,0.4651162790697674,0.42857142857142855,0.49333333333333335,0.49999999999999994,0.4705882352941176,0.4861111111111111
0.15277777777777776,0.0,0.0,0.0,0.6000000000000001,0.33333333333333326,0.42857142857142855,0.0,0.6,0.3333333333333333,0.13636363636363635,0.5,0.5,0.5,0.0,0.5,0.33333333333333337,0.5,0.33333333333333337,0.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5,0.25,0.6666666666666666,0.25,0.3333333333333333,0.25,0.6666666666666666,0.75,0.25,0.75,0.25,0.2207792207792208,0.6226415094339622,0.5348837209302326,0.2207792207792208,0.26666666666666666,0.3333333333333333,0.3235294117647059,0.24999999999999994
0.1597222222222222,1.0,1.0,1.0,0.19999999999999996,1.0,1.0,0.18181818181818182,0.4,0.6666666666666666,0.7272727272727273,1.0,0.5,0.5,0.0,0.5,0.6666666666666666,0.5,0.0,0.0,0.5,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,1.0,0.5,1.0,0.5,1.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5,0.75,0.0,0.75,0.6666666666666667,0.75,0.0,0.25,0.75,0.25,1.0,0.7402597402597404,0.24528301886792458,0.30232558139534893,0.7402597402597404,0.8,0.6666666666666665,0.7058823529411764,0.7222222222222221
0.16666666666666666,0.16666666666666652,0.0,0.25,0.6000000000000001,0.6666666666666665,0.42857142857142855,0.0,0.6666666666666666,0.23809523809523808,0.5,0.5,0.5,0.5,0.5,0.5,0.33333333333333337,0.5,0.33333333333333337,0.33333333333333337,0.5,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5,0.5,0.33333333333333337,0.5,0.6666666666666667,0.5,0.33333333333333337,0.5,0.5,0.5,0.5,0.42857142857142855,0.5660377358490566,0.4651162790697674,0.42857142857142855,0.49333333333333335,0.49999999999999994,0.4705882352941176,0.5277777777777777
0.1736111111111111,0.5,1.0,0.5,0.6000000000000001,0.33333333333333326,0.2857142857142857,1.0,0.5333333333333333,0.8095238095238095,0.18181818181818182,0.5,0.5,0.0,0.0,0.0,0.33333333333333337,0.5,0.0,0.0,0.25,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,0.0,0.0,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.5,0.25,0.6666666666666666,0.25,0.3333333333333333,0.25,0.6666666666666666,0.75,0.25,0.75,0.5,0.25974025974025977,0.6226415094339622,0.5348837209302326,0.25974025974025977,0.3066666666666667,0.38333333333333336,0.3676470588235294,0.3055555555555555
0.18055555555555555,0.33333333333333304,0.0,0.25,1.0,0.0,0.8571428571428571,0.5454545454545454,0.6,0.14285714285714285,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,0.9999999999999999,1.0,0.0,0.04000000000000001,0.0,0.0,0.0
0.1875,0.6666666666666665,1.0,0.75,0.0,1.0,0.7142857142857142,1.0,0.3333333333333333,0.5714285714285714,0.8181818181818182,1.0,0.5,1.0,1.0,1.0,0.9999999999999999,0.5,0.9999999999999999,0.9999999999999999,1.0,1.0,0.6666666666666667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.6666666666666666,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0000000000000002,0.05660377358490565,0.06976744186046524,1.0000000000000002,1.0000000000000002,0.95,1.0,1.0
0.19444444444444442,0.16666666666666652,1.0,0.0,0.6000000000000001,0.6666666666666665,0.42857142857142855,0.09090909090909091,1.0,0.5714285714285714,0.36363636363636365,0.5,0.0,1.0,1.0,1.0,0.33333333333333337,0.5,0.6666666666666666,0.33333333333333337,0.5,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.5,0.0,0.0,0.0,0.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.75,0.5,0.33333333333333337,0.5,0.6666666666666667,0.5,0.33333333333333337,0.5,0.5,0.5,0.5,0.42857142857142855,0.5094339622641509,0.37209302325581395,0.42857142857142855,0.49333333333333335,0.55,0.4705882352941176,0.5555555555555556
0.20138888888888887,0.833333333333333,0.0,1.0,0.6000000000000001,0.33333333333333326,0.2857142857142857,0.7272727272727273,0.6,0.6190476190476191,0.09090909090909091,0.5,0.5,0.5,0.0,0.0,0.33333333333333337,0.25,0.0,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.33333333333333337,0.0,0.33333333333333337,0.0,0.25,0.25,0.6666666666666666,0.25,0.0,0.25,0.6666666666666666,0.75,0.25,0.75,0.25,0.2207792207792208,0.6981132075471698,0.6046511627906976,0.2207792207792208,0.17333333333333334,0.28333333333333327,0.2647058823529412,0.20833333333333331
0.20833333333333331,0.33333333333333304,1.0,0.5,0.6000000000000001,0.6666666666666665,1.0,0.6363636363636364,0.26666666666666666,0.6666666666666666,1.0,0.5,0.5,0.0,0.0,0.0,0.33333333333333337,0.5,0.0,0.0,0.25,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.0,1.0,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.5,0.5,0.33333333333333337,0.5,0.3333333333333333,0.5,0.33333333333333337,0.5,0.5,0.5,0.75,0.42857142857142855,0.5660377358490566,0.4651162790697674,0.42857142857142855,0.49333333333333335,0.49999999999999994,0.4705882352941176,0.4861111111111111
0.21527777777777776,0.0,0.0,0.0,0.19999999999999996,1.0,0.42857142857142855,0.0,0.6,0.5238095238095237,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666667,1.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,0.75,0.0,0.75,1.0,0.75,0.0,0.25,0.75,0.25,1.0,0.8701298701298703,0.13207547169811318,0.13953488372093026,0.8701298701298703,0.9333333333333333,0.8333333333333333,0.8529411764705881,0.8611111111111112
0.2222222222222222,0.5,1.0,0.25,0.6000000000000001,0.33333333333333326,1.0,0.6363636363636364,0.26666666666666666,0.8571428571428571,0.6818181818181819,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.33333333333333337,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.5,0.0,1.0,0.0,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5,0.25,0.6666666666666666,0.25,0.3333333333333333,0.25,0.6666666666666666,0.75,0.25,0.75,0.5,0.25974025974025977,0.6226415094339622,0.5348837209302326,0.25974025974025977,0.3066666666666667,0.38333333333333336,0.3235294117647059,0.3472222222222222
0.22916666666666666,0.16666666666666652,0.0,0.0,1.0,0.0,0.2857142857142857,0.7272727272727273,0.4666666666666667,0.47619047619047616,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.038961038961038974,0.9999999999999999,1.0,0.038961038961038974,0.0,0.0,0.0,0.027777777777777762
0.2361111111111111,0.6666666666666665,1.0,0.75,0.6000000000000001,0.6666666666666665,1.0,0.6363636363636364,0.26666666666666666,0.7142857142857142,1.0,0.5,0.5,0.0,0.0,0.0,0.33333333333333337,0.5,0.0,0.0,0.25,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.0,0.0,0.5,1.0,0.33333333333333337,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.5,0.5,0.33333333333333337,0.5,0.3333333333333333,0.5,0.33333333333333337,0.5,0.5,0.5,0.75,0.42857142857142855,0.5660377358490566,0.4651162790697674,0.42857142857142855,0.49333333333333335,0.49999999999999994,0.4705882352941176,0.4861111111111111
0.24305555555555555,0.33333333333333304,0.0,0.5,0.0,1.0,0.42857142857142855,0.0,0.6,0.5238095238095237,0.2727272727272727,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.75,0.6666666666666666,0.9999999999999999,1.0,1.0,0.6666666666666667,1.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9480519480519483,0.0,0.0,0.9480519480519483,1.0000000000000002,0.8833333333333333,0.9558823529411764,0.9444444444444444
0.25,1.0,1.0,1.0,0.6000000000000001,0.33333333333333326,0.2857142857142857,0.18181818181818182,0.4,0.9047619047619047,0.6818181818181819,0.5,0.5,0.5,1.0,0.0,0.33333333333333337,0.5,0.0,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666666,0.5,0.25,0.6666666666666666,0.25,0.0,0.25,0.6666666666666666,0.75,0.25,0.75,0.5,0.2207792207792208,0.6981132075471698,0.6046511627906976,0.2207792207792208,0.26666666666666666,0.38333333333333336,0.3235294117647059,0.24999999999999994
0.2569444444444444,0.16666666666666652,1.0,0.25,0.6000000000000001,0.6666666666666665,0.42857142857142855,0.09090909090909091,0.7333333333333333,1.0,0.8181818181818182,0.5,0.0,1.0,1.0,0.5,0.33333333333333337,0.5,0.6666666666666666,0.33333333333333337,0.5,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.3333333333333333,0.6666666666666667,0.5,0.0,0.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0.6666666666666666,0.6666666666666666,0.75,0.5,0.33333333333333337,0.5,0.6666666666666667,0.5,0.33333333333333337,0.5,0.5,0.5,0.5,0.42857142857142855,0.5094339622641509,0.37209302325581395,0.42857142857142855,0.49333333333333335,0.55,0.4705882352941176,0.5555555555555556
0.2638888888888889,0.5,0.0,0.5,1.0,0.0,0.2857142857142857,0.7272727272727273,0.4666666666666667,0.47619047619047616,0.6363636363636364,0.5,0.5,0.0,0.5,0.5,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.25,0.0,0.9999999999999999,0.0,0.0,0.0,0.9999999999999999,1.0,0.0,1.0,0.0,0.0,0.9999999999999999,1.0,0.0,0.04000000000000001,0.0,0.0,0.0
